/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000246.jpg 256,166,324,230,8 321,144,397,193,27 411,203,504,331,43 211,108,299,170,74 208,191,254,264,89 212,309,296,389,106 345,131,502,237,130 304,336,439,390,142 279,251,412,333,160 306,83,453,146,180 167,209,209,284,203 213,223,346,316,217
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_03/images/0000382.jpg 396,128,452,201,90 212,351,285,414,111 300,267,422,346,162 414,342,480,409,15 198,131,301,267,174 350,238,417,271,199 434,214,504,322,43 304,189,374,241,36 312,351,395,413,74 225,262,335,367,220 272,115,399,188,150 170,195,230,346,118
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000166.jpg 367,293,438,361,17 233,138,301,177,28 444,213,545,339,43 250,39,341,119,64 154,159,224,239,91 344,232,423,300,102 174,252,290,406,117 342,38,483,150,135 291,332,415,434,154 378,133,529,215,172 319,155,366,230,203 251,184,317,321,222
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000154.jpg 309,349,374,410,17 155,257,235,316,20 346,261,459,393,41 240,306,329,362,74 432,235,494,316,80 241,76,287,150,108 202,137,326,287,117 279,145,415,264,135 440,119,522,250,155 164,173,301,305,173 371,145,447,209,201 292,81,423,128,218
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000263.jpg 211,243,284,317,2 375,330,440,365,28 250,297,368,392,39 417,264,500,329,65 238,192,309,263,78 241,116,279,186,99 324,94,380,247,119 365,137,495,236,141 300,253,415,305,153 362,217,498,275,180 377,110,442,177,197 286,95,334,223,214
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000069.jpg 192,64,262,133,14 397,156,470,249,25 236,185,373,278,56 451,193,535,298,63 269,72,334,166,81 431,339,527,421,103 250,264,438,351,122 165,151,227,304,137 318,312,468,394,169 344,44,516,154,181 335,106,417,189,201 170,334,326,432,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000074.jpg 330,349,394,407,18 261,110,343,169,29 409,294,553,442,45 320,41,415,102,66 156,102,248,190,92 331,280,412,332,104 153,205,218,395,118 416,63,547,221,136 231,340,339,484,155 407,172,565,316,173 341,169,386,252,204 238,168,313,323,223
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000062.jpg 258,334,338,411,1 329,97,405,177,30 334,365,477,483,46 407,70,509,153,67 235,60,320,123,93 298,279,387,352,105 136,123,236,309,120 488,152,553,308,137 194,291,236,434,156 420,235,525,405,174 346,188,422,270,205 224,145,357,284,225
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000193.jpg 326,215,462,354,125 197,154,337,229,141 278,267,410,399,40 228,230,296,293,17 363,117,437,165,27 424,155,501,245,69 196,300,273,379,87 151,217,208,296,108 260,359,390,453,153 232,55,386,174,179 469,255,512,329,204 356,172,470,295,211
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000308.jpg 304,259,373,326,2 241,239,311,297,21 211,82,339,203,54 283,318,365,388,68 360,275,431,348,83 436,183,479,254,99 169,188,320,248,124 332,80,450,192,135 303,161,422,234,153 164,228,295,352,173 408,293,463,360,196 331,218,452,290,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000374.jpg 269,340,339,410,7 218,173,290,225,36 280,199,400,318,49 205,108,289,175,74 238,289,315,353,93 295,49,369,107,96 293,146,433,244,116 340,266,452,381,149 306,100,420,184,162 152,189,240,325,174 238,228,268,296,195 417,148,499,272,221
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000072.jpg 167,297,252,382,2 184,99,235,187,23 232,290,362,440,44 170,209,267,305,59 341,346,426,437,82 372,60,462,144,111 274,69,370,257,120 347,161,413,314,138 420,282,542,424,158 238,63,317,235,176 426,239,461,321,204 422,111,542,262,221
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_03/images/0000357.jpg 393,111,452,183,91 194,306,265,361,112 289,232,403,318,163 387,318,452,384,15 208,93,295,225,174 342,215,404,241,199 413,195,493,306,43 303,163,368,206,37 290,320,369,372,74 218,218,316,326,220 280,96,400,152,151 176,149,217,293,118
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000306.jpg 303,261,372,329,2 241,239,310,297,21 215,83,342,202,54 280,319,362,390,68 358,278,429,352,83 437,190,479,259,99 170,185,321,249,124 336,82,453,196,135 305,162,424,238,153 163,226,292,351,173 404,298,461,365,196 330,220,451,295,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000291.jpg 427,136,484,194,0 328,293,401,353,29 313,168,381,272,42 286,333,370,402,67 398,195,473,250,86 191,313,253,388,107 255,173,316,322,127 295,114,414,156,142 218,225,277,343,156 400,257,492,392,186 377,249,443,311,206 189,107,272,230,215
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_12/images/0000451.jpg 292,334,363,412,13 396,274,486,352,30 356,74,515,232,40 418,222,521,281,66 303,133,361,220,81 267,35,322,127,100 143,152,305,306,116 148,228,292,381,135 336,287,467,413,163 285,182,421,344,177 334,36,387,123,195 201,103,324,258,212
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000066.jpg 154,253,235,336,3 219,62,264,147,24 201,268,345,414,45 180,166,266,268,60 305,345,396,431,83 407,78,498,151,112 280,64,413,238,120 334,157,434,317,138 385,311,524,437,159 250,40,363,212,177 410,250,463,338,204 449,135,542,290,222
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000167.jpg 389,114,461,185,17 292,65,369,118,29 222,151,355,283,45 330,124,397,215,60 470,214,514,289,89 359,234,411,313,109 336,317,494,430,130 230,316,370,406,150 413,188,465,320,166 179,91,304,238,177 148,209,249,350,221 276,257,346,325,206
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_12/images/0000458.jpg 272,341,330,408,14 383,299,468,385,30 382,104,530,265,41 413,249,521,327,67 313,138,386,231,82 299,34,370,131,101 165,124,300,300,117 151,202,273,365,136 322,300,435,439,164 273,199,428,347,178 365,52,433,140,196 233,92,328,254,213
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000104.jpg 240,80,309,148,14 132,142,213,231,25 222,211,345,362,41 221,161,315,213,57 364,53,459,128,86 339,170,433,253,106 473,129,534,322,127 408,263,469,414,147 316,91,465,201,162 140,227,276,397,174 231,378,385,438,218 343,253,400,339,202
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000257.jpg 185,225,249,289,10 220,314,285,384,22 296,245,405,321,56 243,236,300,316,71 191,110,260,185,82 277,156,349,225,102 271,82,422,124,123 358,137,483,212,143 212,121,316,228,159 287,305,424,387,188 416,225,480,351,214 342,203,407,234,199
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000196.jpg 184,153,247,219,5 326,60,403,133,26 178,229,293,298,47 254,111,311,199,62 216,317,292,366,85 450,205,530,267,96 316,162,485,221,122 300,217,440,321,141 264,371,392,426,161 314,105,468,197,179 328,307,405,367,207 405,255,505,391,224
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000383.jpg 419,245,475,305,14 212,230,274,298,25 412,116,524,240,41 178,155,233,236,62 192,307,256,383,88 368,215,417,285,100 263,371,420,421,114 221,82,356,163,150 393,314,517,375,169 303,88,439,199,187 279,206,350,260,200 258,265,383,358,219
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000254.jpg 193,227,343,263,114 359,168,462,292,148 220,146,324,217,47 337,145,404,214,6 323,312,381,379,34 233,315,314,373,58 309,89,374,132,76 392,99,467,166,97 180,90,301,152,160 386,236,473,378,185 173,266,224,333,193 227,264,346,318,218
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_03/images/0000204.jpg 261,347,303,417,81 363,68,435,144,102 240,191,371,244,152 166,141,226,202,5 386,229,519,361,182 261,251,335,303,207 155,224,256,354,51 316,271,394,339,26 247,97,335,177,64 322,141,452,230,210 309,316,445,423,141 431,131,533,282,126
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000456.jpg 203,320,287,405,8 316,389,399,441,19 316,194,463,346,54 270,280,353,384,69 127,211,186,300,80 250,175,299,262,100 144,39,313,181,121 280,53,436,167,141 194,174,238,320,156 384,238,513,408,186 419,111,545,267,212 317,149,392,230,196
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000286.jpg 211,174,274,239,6 387,258,452,314,35 149,231,231,339,51 393,320,465,401,72 443,190,485,253,80 251,213,313,283,110 306,88,448,184,124 268,370,392,422,142 201,119,317,166,161 197,315,331,383,179 314,258,376,321,192 316,162,417,274,212
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_03/images/0000407.jpg 394,304,474,370,77 193,82,255,161,98 242,187,339,315,167 169,298,243,371,2 346,97,493,195,179 329,247,357,316,204 256,327,380,415,47 367,203,415,276,23 182,190,240,277,61 233,108,353,219,225 427,177,491,311,137 269,61,431,107,123
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_08/images/0000188.jpg 324,276,393,342,1 206,80,286,142,36 189,243,319,335,56 381,304,454,395,63 209,135,294,203,84 421,147,489,232,98 184,163,353,254,122 345,207,490,296,143 131,189,182,322,166 220,316,374,409,181 314,82,341,156,203 357,78,417,210,222
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000036.jpg 330,231,366,417,128 242,87,398,210,144 225,260,312,387,42 218,161,302,242,2 425,179,509,248,30 436,261,504,361,71 151,202,201,282,90 157,85,239,178,110 154,292,237,442,156 326,69,503,170,181 378,374,460,440,206 374,226,433,371,214
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000296.jpg 340,292,413,365,16 418,133,456,199,23 393,206,484,322,52 350,75,417,159,60 288,270,358,341,92 212,302,283,342,113 186,205,339,254,114 224,86,326,215,136 347,161,395,276,166 303,79,366,216,175 198,142,267,205,192 189,251,317,293,209
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000441.jpg 451,115,524,189,0 322,311,414,388,29 307,154,391,284,43 267,361,374,449,67 414,189,509,260,86 149,334,227,429,107 234,158,307,346,127 286,84,437,139,142 186,223,257,372,156 412,268,531,439,186 385,257,470,336,206 149,73,256,229,215
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000378.jpg 252,143,326,219,6 229,321,278,391,32 196,200,276,312,43 278,355,354,440,69 314,158,382,233,82 384,140,460,192,103 343,250,499,277,123 362,281,480,410,145 297,234,328,349,157 319,286,403,431,184 424,286,498,345,201 358,193,491,243,218
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000214.jpg 312,310,391,385,17 447,159,494,233,24 376,231,502,370,53 404,82,457,170,61 262,270,343,339,93 177,273,257,321,96 184,153,346,255,115 264,53,345,197,137 340,167,426,292,167 331,65,406,219,176 220,95,284,174,193 168,203,312,289,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_14/images/0000448.jpg 268,57,346,130,8 267,254,338,340,25 399,158,555,299,40 323,201,427,294,59 357,104,423,195,80 346,336,440,414,105 157,191,210,378,127 232,328,380,449,144 196,181,254,328,156 324,285,494,352,180 206,137,293,171,190 251,122,357,270,224
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000410.jpg 229,69,298,137,14 394,182,466,263,25 253,188,374,272,38 434,221,517,316,63 293,89,359,174,82 404,351,487,416,103 254,275,420,328,123 190,143,248,280,138 308,321,439,376,170 366,75,515,188,181 354,128,420,205,202 175,303,311,406,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_10/images/0000390.jpg 178,181,246,243,9 342,135,419,176,28 190,282,324,381,46 313,236,400,321,64 350,172,429,234,86 252,186,329,229,95 156,135,324,176,123 252,71,391,132,151 420,122,481,251,156 319,244,469,374,178 270,365,347,413,207 174,244,309,286,227
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000144.jpg 351,324,426,397,16 181,314,254,348,19 360,226,490,351,40 274,301,363,380,73 422,177,500,258,78 180,103,248,184,107 173,181,332,290,116 256,157,397,237,134 385,67,501,186,154 156,226,310,318,172 335,126,411,169,200 229,55,366,145,217
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000279.jpg 438,229,509,299,3 273,283,326,355,32 297,171,415,292,45 209,286,277,370,69 387,255,453,332,88 148,208,204,281,109 245,140,340,281,129 362,119,477,229,144 199,155,280,269,158 291,330,426,421,188 329,305,396,332,190 243,73,366,158,217
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000305.jpg 329,220,439,354,126 222,163,344,215,142 277,264,390,384,41 242,226,298,276,18 375,143,439,178,28 424,181,487,261,69 203,280,269,353,88 176,202,219,269,108 252,339,364,434,154 259,80,400,172,179 446,273,492,339,205 361,187,453,302,212
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000067.jpg 347,253,424,326,17 264,295,351,352,36 142,140,246,285,52 376,321,477,391,65 426,213,480,297,80 377,72,472,162,97 146,246,323,369,121 213,71,368,135,151 246,135,396,231,169 202,348,369,422,189 477,189,526,275,194 322,154,473,261,226
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_13/images/0000026.jpg 453,147,511,209,13 249,221,325,260,28 364,270,469,407,52 244,150,338,201,66 366,152,444,202,85 306,48,385,95,113 269,104,455,146,132 161,110,249,267,147 310,278,375,420,157 348,208,510,267,189 232,299,316,357,207 145,258,302,342,226
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000155.jpg 326,81,405,161,16 216,91,293,147,27 230,183,333,313,43 278,128,367,212,59 437,133,512,218,88 363,207,424,290,108 417,239,522,401,129 304,301,424,432,148 386,138,474,271,164 183,153,246,301,176 166,291,304,404,220 316,263,361,339,204
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000427.jpg 371,288,451,372,15 390,89,453,169,22 411,174,503,301,51 300,47,391,140,59 308,281,378,366,91 222,335,309,402,112 161,232,339,287,132 165,100,307,237,135 341,144,392,277,165 245,64,358,225,174 155,180,240,237,191 178,273,330,349,226
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000307.jpg 201,159,257,219,5 328,77,397,142,26 195,228,298,290,47 263,122,314,201,62 229,307,297,350,85 438,206,510,262,96 318,168,470,221,122 304,218,430,310,141 271,355,386,404,161 317,117,455,199,179 329,298,398,351,207 398,252,488,374,224
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_14/images/0000300.jpg 193,169,246,227,5 327,253,385,322,22 321,86,445,194,55 311,185,395,250,74 256,139,329,193,77 409,228,485,290,103 225,318,369,407,124 359,281,480,367,141 235,283,353,361,153 366,156,465,293,177 207,226,266,299,205 245,185,331,302,221
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_02/images/0000057.jpg 154,206,215,272,4 275,46,351,136,25 160,259,307,373,46 220,135,271,231,61 237,362,325,423,84 455,172,537,221,95 294,121,475,240,122 307,202,452,347,140 306,390,454,465,160 280,69,441,211,178 361,308,439,389,206 452,226,527,379,223
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000324.jpg 346,244,408,302,17 281,278,349,323,36 184,154,267,269,52 369,298,450,354,65 409,213,452,279,80 371,101,446,172,97 187,238,328,336,121 241,100,364,150,151 267,151,386,227,169 231,320,364,378,189 450,194,488,262,194 327,166,447,251,226
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000288.jpg 305,235,361,384,128 280,114,396,225,144 230,242,313,352,43 250,168,317,235,2 410,212,474,273,30 398,278,462,359,72 187,186,237,254,90 211,102,281,174,111 186,261,231,378,156 346,111,485,212,181 343,364,409,406,207 347,239,414,358,214
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000430.jpg 385,76,459,151,17 368,306,445,349,28 273,156,397,299,41 347,368,434,420,66 388,157,473,212,85 226,388,314,472,106 217,211,351,365,126 227,81,374,186,141 205,284,320,410,154 466,211,521,364,184 404,217,462,301,205 159,163,212,303,213
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000008.jpg 283,100,346,156,9 312,338,395,402,20 122,55,268,200,54 237,405,327,458,75 407,329,499,415,83 260,176,337,221,113 458,127,507,315,127 114,272,236,432,145 344,28,443,174,164 103,175,255,326,182 273,252,324,336,195 345,190,432,344,214
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000403.jpg 203,93,261,150,14 391,159,452,241,25 247,189,372,279,56 441,188,511,280,62 273,94,325,176,81 430,316,515,391,102 266,255,431,342,122 182,169,245,307,137 329,295,461,376,169 335,65,487,153,181 330,120,404,191,201 200,332,338,411,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_10/images/0000074.jpg 172,141,256,220,10 369,153,459,223,29 142,274,287,375,47 290,269,391,347,65 360,199,449,284,87 251,170,346,244,96 172,88,361,177,124 293,61,454,155,134 439,176,512,321,157 281,303,454,406,179 204,386,288,423,190 146,202,303,294,210
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_03/images/0000290.jpg 209,287,271,358,82 412,127,483,178,103 271,155,382,248,154 226,87,293,153,6 372,259,450,391,184 264,231,328,261,190 175,159,261,274,52 298,273,361,311,28 310,109,387,156,66 359,155,451,266,212 262,329,379,376,142 457,195,485,339,127
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_12/images/0000077.jpg 334,90,394,159,4 197,119,283,205,21 140,241,291,403,50 146,180,254,255,58 287,271,358,364,90 306,371,376,468,109 369,199,509,374,126 394,131,521,295,145 228,63,345,202,155 241,152,395,304,187 242,364,309,453,205 342,246,443,409,221
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_14/images/0000077.jpg 269,380,334,434,0 335,175,420,256,35 113,140,264,297,50 245,184,339,289,69 216,281,270,367,90 276,63,364,156,97 446,175,526,364,119 343,54,472,201,136 399,208,473,359,166 197,108,373,207,172 330,339,424,401,200 271,247,410,375,216
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000101.jpg 424,217,493,291,14 176,194,251,275,25 420,63,554,212,41 136,101,205,200,62 150,286,225,376,88 363,179,424,264,100 233,363,423,429,114 192,18,355,112,150 392,302,541,373,169 288,28,454,158,187 258,166,343,232,200 230,236,381,351,220
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_06/images/0000461.jpg 451,296,533,377,3 239,294,284,377,32 287,183,441,321,45 158,274,221,371,70 385,305,448,398,89 98,149,186,244,110 215,125,375,277,130 402,129,522,285,145 166,118,296,247,159 227,391,394,461,189 292,329,382,388,191 271,58,423,125,218
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_14/images/0000219.jpg 251,81,324,151,8 286,257,341,333,24 388,153,524,266,39 323,204,416,278,58 335,112,402,195,79 363,319,445,380,105 172,219,244,384,127 263,328,397,421,143 204,203,275,335,156 333,257,487,339,179 206,157,287,198,208 261,139,338,273,223
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000323.jpg 292,309,352,366,1 317,114,381,175,30 353,314,471,417,46 378,85,457,143,67 238,91,309,148,93 316,262,385,313,105 186,152,246,302,119 446,136,514,264,137 231,281,280,398,156 404,210,502,343,174 345,182,400,249,205 250,156,346,273,224
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_04/images/0000168.jpg 397,123,465,192,17 302,66,379,123,29 223,152,358,281,45 337,129,400,219,61 469,227,513,301,90 356,238,411,319,109 326,328,487,433,131 224,319,363,402,150 409,196,468,330,166 182,89,312,234,177 150,202,244,344,221 273,259,344,325,206
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000457.jpg 223,198,310,286,6 267,124,345,210,25 391,103,537,264,41 146,164,240,267,72 190,265,280,357,87 300,377,386,426,104 326,41,421,228,129 381,259,531,401,140 330,211,435,360,158 203,27,367,184,178 170,321,252,397,201 256,238,360,389,215
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_11/images/0000405.jpg 397,168,477,250,12 234,90,306,128,19 310,68,448,187,48 159,126,251,189,74 363,223,438,305,88 384,312,423,390,109 262,230,346,399,128 146,237,293,333,150 251,156,379,230,162 153,190,304,247,171 198,301,275,371,206 313,261,385,407,223
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_01/images/0000150.jpg 413,223,476,289,14 195,193,262,264,26 417,89,532,220,41 162,109,226,197,62 170,273,234,352,89 360,187,416,263,100 239,343,407,408,115 217,43,360,120,150 382,302,513,358,170 300,55,448,166,188 270,171,344,231,201 242,232,373,337,220
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_09/images/0000431.jpg 264,273,344,356,3 217,211,287,294,22 252,67,392,172,56 212,321,297,419,69 310,331,398,401,84 436,257,508,349,101 171,111,323,253,125 399,101,497,254,136 324,161,443,293,154 134,166,245,333,174 347,373,429,436,198 318,237,445,369,211
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_10/images/0000403.jpg 225,92,308,175,11 391,174,461,251,31 144,187,285,313,49 282,262,363,303,66 366,212,432,292,88 285,145,365,227,97 254,47,399,180,125 354,71,489,194,135 401,222,506,346,158 252,293,403,368,180 172,297,249,356,191 188,132,312,252,211
/home/daniele/data/datasets/yolo_compass/Compass2018_flowbel/scan_07/images/0000052.jpg 322,212,475,369,125 176,142,335,227,141 267,271,416,420,40 211,229,288,300,17 364,101,448,155,27 433,144,520,246,69 174,308,262,397,87 124,213,188,303,108 246,374,393,481,153 215,31,390,165,179 483,258,532,341,204 356,163,484,303,212
